tile_id,split,set_type,has_s1_hand,has_s2_hand,has_s1_weak,has_s2_weak,has_label_hand,has_s2_index_label_weak,has_pre_s1,has_pre_s2,has_aux,all_modalities_present,s1_hand_path,s2_hand_path,s1_weak_path,s2_weak_path,label_hand_path,s2_weak_label_path,pre_s1_path,pre_s2_path,aux_path,label_flood_pct,label_novalid_pct,label_quality,image_height,image_width,shape_consistent
Mekong_8542499,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Mekong_8542499_S1Weak.tif,data/sen1floods11/S2Weak/Mekong_8542499_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Mekong_8542499_S2IndexLabelWeak.tif,data/pre_s1/Mekong_8542499_pre_s1.tif,data/pre_s2/Mekong_8542499_pre_s2.tif,data/aux/Mekong_8542499_aux.tif,0.3078460693359375,0.0766754150390625,imbalanced,512,512,False
Mekong_854729,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Mekong_854729_S1Weak.tif,data/sen1floods11/S2Weak/Mekong_854729_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Mekong_854729_S2IndexLabelWeak.tif,data/pre_s1/Mekong_854729_pre_s1.tif,data/pre_s2/Mekong_854729_pre_s2.tif,data/aux/Mekong_854729_aux.tif,5.449676513671875,0.4543304443359375,good,512,512,False
Mekong_8557743,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Mekong_8557743_S1Weak.tif,data/sen1floods11/S2Weak/Mekong_8557743_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Mekong_8557743_S2IndexLabelWeak.tif,data/pre_s1/Mekong_8557743_pre_s1.tif,data/pre_s2/Mekong_8557743_pre_s2.tif,data/aux/Mekong_8557743_aux.tif,45.11222839355469,1.1936187744140625,good,512,512,False
Mekong_8565444,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Mekong_8565444_S1Weak.tif,data/sen1floods11/S2Weak/Mekong_8565444_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Mekong_8565444_S2IndexLabelWeak.tif,data/pre_s1/Mekong_8565444_pre_s1.tif,data/pre_s2/Mekong_8565444_pre_s2.tif,data/aux/Mekong_8565444_aux.tif,55.077362060546875,0.02288818359375,good,512,512,False
Mekong_8568242,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Mekong_8568242_S1Weak.tif,data/sen1floods11/S2Weak/Mekong_8568242_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Mekong_8568242_S2IndexLabelWeak.tif,data/pre_s1/Mekong_8568242_pre_s1.tif,data/pre_s2/Mekong_8568242_pre_s2.tif,data/aux/Mekong_8568242_aux.tif,3.7174224853515625,13.298797607421877,imbalanced,512,512,False
Mekong_8570686,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Mekong_8570686_S1Weak.tif,data/sen1floods11/S2Weak/Mekong_8570686_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Mekong_8570686_S2IndexLabelWeak.tif,data/pre_s1/Mekong_8570686_pre_s1.tif,data/pre_s2/Mekong_8570686_pre_s2.tif,data/aux/Mekong_8570686_aux.tif,13.175201416015623,18.900680541992188,good,512,512,False
Mekong_8579322,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Mekong_8579322_S1Weak.tif,data/sen1floods11/S2Weak/Mekong_8579322_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Mekong_8579322_S2IndexLabelWeak.tif,data/pre_s1/Mekong_8579322_pre_s1.tif,data/pre_s2/Mekong_8579322_pre_s2.tif,data/aux/Mekong_8579322_aux.tif,4.862213134765625,0.0598907470703125,imbalanced,512,512,False
Mekong_8584287,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Mekong_8584287_S1Weak.tif,data/sen1floods11/S2Weak/Mekong_8584287_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Mekong_8584287_S2IndexLabelWeak.tif,data/pre_s1/Mekong_8584287_pre_s1.tif,data/pre_s2/Mekong_8584287_pre_s2.tif,data/aux/Mekong_8584287_aux.tif,15.308380126953123,2.47802734375,good,512,512,False
Mekong_8600022,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Mekong_8600022_S1Weak.tif,data/sen1floods11/S2Weak/Mekong_8600022_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Mekong_8600022_S2IndexLabelWeak.tif,data/pre_s1/Mekong_8600022_pre_s1 2.tif,data/pre_s2/Mekong_8600022_pre_s2 2.tif,data/aux/Mekong_8600022_aux.tif,0.569915771484375,6.494140625,imbalanced,512,512,False
Mekong_8602616,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Mekong_8602616_S1Weak.tif,data/sen1floods11/S2Weak/Mekong_8602616_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Mekong_8602616_S2IndexLabelWeak.tif,data/pre_s1/Mekong_8602616_pre_s1 2.tif,data/pre_s2/Mekong_8602616_pre_s2 2.tif,data/aux/Mekong_8602616_aux.tif,61.81373596191406,0.0003814697265625,good,512,512,False
Mekong_8608569,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Mekong_8608569_S1Weak.tif,data/sen1floods11/S2Weak/Mekong_8608569_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Mekong_8608569_S2IndexLabelWeak.tif,data/pre_s1/Mekong_8608569_pre_s1.tif,data/pre_s2/Mekong_8608569_pre_s2.tif,data/aux/Mekong_8608569_aux.tif,22.10693359375,0.9769439697265624,good,512,512,False
Mekong_862122,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Mekong_862122_S1Weak.tif,data/sen1floods11/S2Weak/Mekong_862122_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Mekong_862122_S2IndexLabelWeak.tif,data/pre_s1/Mekong_862122_pre_s1.tif,data/pre_s2/Mekong_862122_pre_s2.tif,data/aux/Mekong_862122_aux.tif,55.265045166015625,2.6638031005859375,good,512,512,False
Mekong_8621669,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Mekong_8621669_S1Weak.tif,data/sen1floods11/S2Weak/Mekong_8621669_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Mekong_8621669_S2IndexLabelWeak.tif,data/pre_s1/Mekong_8621669_pre_s1.tif,data/pre_s2/Mekong_8621669_pre_s2.tif,data/aux/Mekong_8621669_aux.tif,1.3637542724609375,1.9908905029296875,imbalanced,512,512,False
Mekong_8626420,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Mekong_8626420_S1Weak.tif,data/sen1floods11/S2Weak/Mekong_8626420_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Mekong_8626420_S2IndexLabelWeak.tif,data/pre_s1/Mekong_8626420_pre_s1.tif,data/pre_s2/Mekong_8626420_pre_s2.tif,data/aux/Mekong_8626420_aux.tif,28.89862060546875,1.4072418212890625,good,512,512,False
Mekong_8633776,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Mekong_8633776_S1Weak.tif,data/sen1floods11/S2Weak/Mekong_8633776_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Mekong_8633776_S2IndexLabelWeak.tif,data/pre_s1/Mekong_8633776_pre_s1.tif,data/pre_s2/Mekong_8633776_pre_s2.tif,data/aux/Mekong_8633776_aux.tif,63.29841613769531,0.00457763671875,good,512,512,False
Mekong_8633809,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Mekong_8633809_S1Weak.tif,data/sen1floods11/S2Weak/Mekong_8633809_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Mekong_8633809_S2IndexLabelWeak.tif,data/pre_s1/Mekong_8633809_pre_s1.tif,data/pre_s2/Mekong_8633809_pre_s2.tif,data/aux/Mekong_8633809_aux.tif,2.071380615234375,20.97740173339844,imbalanced,512,512,False
Mekong_8638018,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Mekong_8638018_S1Weak.tif,data/sen1floods11/S2Weak/Mekong_8638018_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Mekong_8638018_S2IndexLabelWeak.tif,data/pre_s1/Mekong_8638018_pre_s1.tif,data/pre_s2/Mekong_8638018_pre_s2.tif,data/aux/Mekong_8638018_aux.tif,5.3035736083984375,0.01373291015625,good,512,512,False
Mekong_8641055,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Mekong_8641055_S1Weak.tif,data/sen1floods11/S2Weak/Mekong_8641055_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Mekong_8641055_S2IndexLabelWeak.tif,data/pre_s1/Mekong_8641055_pre_s1 2.tif,data/pre_s2/Mekong_8641055_pre_s2 2.tif,data/aux/Mekong_8641055_aux.tif,32.48443603515625,0.7785797119140625,good,512,512,False
Mekong_8649800,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Mekong_8649800_S1Weak.tif,data/sen1floods11/S2Weak/Mekong_8649800_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Mekong_8649800_S2IndexLabelWeak.tif,data/pre_s1/Mekong_8649800_pre_s1.tif,data/pre_s2/Mekong_8649800_pre_s2 2.tif,data/aux/Mekong_8649800_aux.tif,0.661468505859375,0.7343292236328125,imbalanced,512,512,False
Mekong_8654764,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Mekong_8654764_S1Weak.tif,data/sen1floods11/S2Weak/Mekong_8654764_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Mekong_8654764_S2IndexLabelWeak.tif,data/pre_s1/Mekong_8654764_pre_s1.tif,data/pre_s2/Mekong_8654764_pre_s2 2.tif,data/aux/Mekong_8654764_aux.tif,85.22224426269531,0.006866455078125,good,512,512,False
Mekong_8716037,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Mekong_8716037_S1Weak.tif,data/sen1floods11/S2Weak/Mekong_8716037_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Mekong_8716037_S2IndexLabelWeak.tif,data/pre_s1/Mekong_8716037_pre_s1.tif,data/pre_s2/Mekong_8716037_pre_s2 2.tif,data/aux/Mekong_8716037_aux.tif,34.70878601074219,0.0,good,512,512,False
Mekong_8716314,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Mekong_8716314_S1Weak.tif,data/sen1floods11/S2Weak/Mekong_8716314_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Mekong_8716314_S2IndexLabelWeak.tif,data/pre_s1/Mekong_8716314_pre_s1.tif,data/pre_s2/Mekong_8716314_pre_s2 2.tif,data/aux/Mekong_8716314_aux.tif,59.24568176269531,0.034332275390625,good,512,512,False
Mekong_8718355,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Mekong_8718355_S1Weak.tif,data/sen1floods11/S2Weak/Mekong_8718355_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Mekong_8718355_S2IndexLabelWeak.tif,data/pre_s1/Mekong_8718355_pre_s1.tif,data/pre_s2/Mekong_8718355_pre_s2.tif,data/aux/Mekong_8718355_aux.tif,7.530593872070312,5.9162139892578125,good,512,512,False
Mekong_8732486,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Mekong_8732486_S1Weak.tif,data/sen1floods11/S2Weak/Mekong_8732486_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Mekong_8732486_S2IndexLabelWeak.tif,data/pre_s1/Mekong_8732486_pre_s1.tif,data/pre_s2/Mekong_8732486_pre_s2.tif,data/aux/Mekong_8732486_aux.tif,4.415130615234375,0.7110595703125,imbalanced,512,512,False
Mekong_8733893,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Mekong_8733893_S1Weak.tif,data/sen1floods11/S2Weak/Mekong_8733893_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Mekong_8733893_S2IndexLabelWeak.tif,data/pre_s1/Mekong_8733893_pre_s1.tif,data/pre_s2/Mekong_8733893_pre_s2.tif,data/aux/Mekong_8733893_aux.tif,14.420700073242188,0.0003814697265625,good,512,512,False
Mekong_8734483,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Mekong_8734483_S1Weak.tif,data/sen1floods11/S2Weak/Mekong_8734483_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Mekong_8734483_S2IndexLabelWeak.tif,data/pre_s1/Mekong_8734483_pre_s1.tif,data/pre_s2/Mekong_8734483_pre_s2.tif,data/aux/Mekong_8734483_aux.tif,15.898895263671877,0.02288818359375,good,512,512,False
Mekong_8749957,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Mekong_8749957_S1Weak.tif,data/sen1floods11/S2Weak/Mekong_8749957_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Mekong_8749957_S2IndexLabelWeak.tif,data/pre_s1/Mekong_8749957_pre_s1.tif,data/pre_s2/Mekong_8749957_pre_s2.tif,data/aux/Mekong_8749957_aux.tif,1.500701904296875,9.287643432617188,imbalanced,512,512,False
Mekong_8752750,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Mekong_8752750_S1Weak.tif,data/sen1floods11/S2Weak/Mekong_8752750_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Mekong_8752750_S2IndexLabelWeak.tif,data/pre_s1/Mekong_8752750_pre_s1.tif,data/pre_s2/Mekong_8752750_pre_s2.tif,data/aux/Mekong_8752750_aux.tif,43.63746643066406,4.10614013671875,good,512,512,False
Mekong_8756670,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Mekong_8756670_S1Weak.tif,data/sen1floods11/S2Weak/Mekong_8756670_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Mekong_8756670_S2IndexLabelWeak.tif,data/pre_s1/Mekong_8756670_pre_s1.tif,data/pre_s2/Mekong_8756670_pre_s2.tif,data/aux/Mekong_8756670_aux.tif,64.57443237304688,0.0,good,512,512,False
Mekong_8758086,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Mekong_8758086_S1Weak.tif,data/sen1floods11/S2Weak/Mekong_8758086_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Mekong_8758086_S2IndexLabelWeak.tif,data/pre_s1/Mekong_8758086_pre_s1.tif,data/pre_s2/Mekong_8758086_pre_s2.tif,data/aux/Mekong_8758086_aux.tif,61.12709045410156,2.710723876953125,good,512,512,False
Mekong_8761184,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Mekong_8761184_S1Weak.tif,data/sen1floods11/S2Weak/Mekong_8761184_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Mekong_8761184_S2IndexLabelWeak.tif,data/pre_s1/Mekong_8761184_pre_s1.tif,data/pre_s2/Mekong_8761184_pre_s2.tif,data/aux/Mekong_8761184_aux.tif,0.5168914794921875,0.0713348388671875,imbalanced,512,512,False
Mekong_876870,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Mekong_876870_S1Weak.tif,data/sen1floods11/S2Weak/Mekong_876870_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Mekong_876870_S2IndexLabelWeak.tif,data/pre_s1/Mekong_876870_pre_s1.tif,data/pre_s2/Mekong_876870_pre_s2.tif,data/aux/Mekong_876870_aux.tif,78.50685119628906,0.208282470703125,good,512,512,False
Mekong_8778249,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Mekong_8778249_S1Weak.tif,data/sen1floods11/S2Weak/Mekong_8778249_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Mekong_8778249_S2IndexLabelWeak.tif,data/pre_s1/Mekong_8778249_pre_s1.tif,data/pre_s2/Mekong_8778249_pre_s2.tif,data/aux/Mekong_8778249_aux.tif,1.8009185791015625,0.041961669921875,imbalanced,512,512,False
Mekong_878515,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Mekong_878515_S1Weak.tif,data/sen1floods11/S2Weak/Mekong_878515_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Mekong_878515_S2IndexLabelWeak.tif,data/pre_s1/Mekong_878515_pre_s1.tif,data/pre_s2/Mekong_878515_pre_s2.tif,data/aux/Mekong_878515_aux.tif,0.59967041015625,0.1850128173828125,imbalanced,512,512,False
Mekong_8786528,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Mekong_8786528_S1Weak.tif,data/sen1floods11/S2Weak/Mekong_8786528_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Mekong_8786528_S2IndexLabelWeak.tif,data/pre_s1/Mekong_8786528_pre_s1 2.tif,data/pre_s2/Mekong_8786528_pre_s2.tif,data/aux/Mekong_8786528_aux.tif,1.8619537353515625,0.01983642578125,imbalanced,512,512,False
Mekong_8787080,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Mekong_8787080_S1Weak.tif,data/sen1floods11/S2Weak/Mekong_8787080_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Mekong_8787080_S2IndexLabelWeak.tif,data/pre_s1/Mekong_8787080_pre_s1 2.tif,data/pre_s2/Mekong_8787080_pre_s2 2.tif,data/aux/Mekong_8787080_aux.tif,6.74285888671875,14.484024047851562,good,512,512,False
Mekong_8801533,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Mekong_8801533_S1Weak.tif,data/sen1floods11/S2Weak/Mekong_8801533_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Mekong_8801533_S2IndexLabelWeak.tif,data/pre_s1/Mekong_8801533_pre_s1 2.tif,data/pre_s2/Mekong_8801533_pre_s2.tif,data/aux/Mekong_8801533_aux.tif,54.80499267578125,0.16632080078125,good,512,512,False
Mekong_8803921,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Mekong_8803921_S1Weak.tif,data/sen1floods11/S2Weak/Mekong_8803921_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Mekong_8803921_S2IndexLabelWeak.tif,data/pre_s1/Mekong_8803921_pre_s1.tif,data/pre_s2/Mekong_8803921_pre_s2.tif,data/aux/Mekong_8803921_aux.tif,0.6740570068359375,5.3066253662109375,imbalanced,512,512,False
Mekong_8806520,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Mekong_8806520_S1Weak.tif,data/sen1floods11/S2Weak/Mekong_8806520_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Mekong_8806520_S2IndexLabelWeak.tif,data/pre_s1/Mekong_8806520_pre_s1.tif,data/pre_s2/Mekong_8806520_pre_s2.tif,data/aux/Mekong_8806520_aux.tif,58.45527648925781,0.0,good,512,512,False
Mekong_883523,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Mekong_883523_S1Weak.tif,data/sen1floods11/S2Weak/Mekong_883523_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Mekong_883523_S2IndexLabelWeak.tif,data/pre_s1/Mekong_883523_pre_s1.tif,data/pre_s2/Mekong_883523_pre_s2.tif,data/aux/Mekong_883523_aux.tif,4.261016845703125,0.1888275146484375,imbalanced,512,512,False
Mekong_8836634,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Mekong_8836634_S1Weak.tif,data/sen1floods11/S2Weak/Mekong_8836634_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Mekong_8836634_S2IndexLabelWeak.tif,data/pre_s1/Mekong_8836634_pre_s1.tif,data/pre_s2/Mekong_8836634_pre_s2.tif,data/aux/Mekong_8836634_aux.tif,85.35537719726562,0.0,good,512,512,False
Mekong_8843483,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Mekong_8843483_S1Weak.tif,data/sen1floods11/S2Weak/Mekong_8843483_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Mekong_8843483_S2IndexLabelWeak.tif,data/pre_s1/Mekong_8843483_pre_s1.tif,data/pre_s2/Mekong_8843483_pre_s2.tif,data/aux/Mekong_8843483_aux.tif,3.52020263671875,0.0637054443359375,imbalanced,512,512,False
Mekong_88578,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Mekong_88578_S1Weak.tif,data/sen1floods11/S2Weak/Mekong_88578_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Mekong_88578_S2IndexLabelWeak.tif,data/pre_s1/Mekong_88578_pre_s1.tif,data/pre_s2/Mekong_88578_pre_s2.tif,data/aux/Mekong_88578_aux.tif,4.418182373046875,0.1354217529296875,imbalanced,512,512,False
Mekong_8866615,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Mekong_8866615_S1Weak.tif,data/sen1floods11/S2Weak/Mekong_8866615_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Mekong_8866615_S2IndexLabelWeak.tif,data/pre_s1/Mekong_8866615_pre_s1.tif,data/pre_s2/Mekong_8866615_pre_s2.tif,data/aux/Mekong_8866615_aux.tif,6.7325592041015625,0.17242431640625,good,512,512,False
Mekong_8873982,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Mekong_8873982_S1Weak.tif,data/sen1floods11/S2Weak/Mekong_8873982_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Mekong_8873982_S2IndexLabelWeak.tif,data/pre_s1/Mekong_8873982_pre_s1.tif,data/pre_s2/Mekong_8873982_pre_s2.tif,data/aux/Mekong_8873982_aux.tif,0.4238128662109375,1.0288238525390625,imbalanced,512,512,False
Mekong_8878056,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Mekong_8878056_S1Weak.tif,data/sen1floods11/S2Weak/Mekong_8878056_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Mekong_8878056_S2IndexLabelWeak.tif,data/pre_s1/Mekong_8878056_pre_s1.tif,data/pre_s2/Mekong_8878056_pre_s2.tif,data/aux/Mekong_8878056_aux.tif,8.713150024414062,0.030517578125,good,512,512,False
Mekong_887891,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Mekong_887891_S1Weak.tif,data/sen1floods11/S2Weak/Mekong_887891_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Mekong_887891_S2IndexLabelWeak.tif,data/pre_s1/Mekong_887891_pre_s1.tif,data/pre_s2/Mekong_887891_pre_s2.tif,data/aux/Mekong_887891_aux.tif,0.20599365234375,8.374404907226562,imbalanced,512,512,False
Mekong_8894273,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Mekong_8894273_S1Weak.tif,data/sen1floods11/S2Weak/Mekong_8894273_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Mekong_8894273_S2IndexLabelWeak.tif,data/pre_s1/Mekong_8894273_pre_s1 2.tif,data/pre_s2/Mekong_8894273_pre_s2 2.tif,data/aux/Mekong_8894273_aux.tif,1.787567138671875,2.0137786865234375,imbalanced,512,512,False
Mekong_8900755,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Mekong_8900755_S1Weak.tif,data/sen1floods11/S2Weak/Mekong_8900755_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Mekong_8900755_S2IndexLabelWeak.tif,data/pre_s1/Mekong_8900755_pre_s1.tif,data/pre_s2/Mekong_8900755_pre_s2.tif,data/aux/Mekong_8900755_aux.tif,1.6902923583984375,0.4985809326171875,imbalanced,512,512,False
Mekong_8903276,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Mekong_8903276_S1Weak.tif,data/sen1floods11/S2Weak/Mekong_8903276_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Mekong_8903276_S2IndexLabelWeak.tif,data/pre_s1/Mekong_8903276_pre_s1.tif,data/pre_s2/Mekong_8903276_pre_s2 2.tif,data/aux/Mekong_8903276_aux.tif,8.00933837890625,0.0,good,512,512,False
Mekong_8914556,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Mekong_8914556_S1Weak.tif,data/sen1floods11/S2Weak/Mekong_8914556_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Mekong_8914556_S2IndexLabelWeak.tif,data/pre_s1/Mekong_8914556_pre_s1.tif,data/pre_s2/Mekong_8914556_pre_s2.tif,data/aux/Mekong_8914556_aux.tif,12.284469604492188,0.0019073486328125,good,512,512,False
Mekong_8916948,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Mekong_8916948_S1Weak.tif,data/sen1floods11/S2Weak/Mekong_8916948_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Mekong_8916948_S2IndexLabelWeak.tif,data/pre_s1/Mekong_8916948_pre_s1.tif,data/pre_s2/Mekong_8916948_pre_s2.tif,data/aux/Mekong_8916948_aux.tif,0.4062652587890625,10.612869262695312,imbalanced,512,512,False
Mekong_8922876,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Mekong_8922876_S1Weak.tif,data/sen1floods11/S2Weak/Mekong_8922876_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Mekong_8922876_S2IndexLabelWeak.tif,data/pre_s1/Mekong_8922876_pre_s1.tif,data/pre_s2/Mekong_8922876_pre_s2.tif,data/aux/Mekong_8922876_aux.tif,95.57228088378906,0.0,imbalanced,512,512,False
Mekong_8927687,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Mekong_8927687_S1Weak.tif,data/sen1floods11/S2Weak/Mekong_8927687_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Mekong_8927687_S2IndexLabelWeak.tif,data/pre_s1/Mekong_8927687_pre_s1 2.tif,data/pre_s2/Mekong_8927687_pre_s2.tif,data/aux/Mekong_8927687_aux.tif,3.179168701171875,0.12054443359375,imbalanced,512,512,False
Mekong_8939250,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Mekong_8939250_S1Weak.tif,data/sen1floods11/S2Weak/Mekong_8939250_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Mekong_8939250_S2IndexLabelWeak.tif,data/pre_s1/Mekong_8939250_pre_s1 2.tif,data/pre_s2/Mekong_8939250_pre_s2.tif,data/aux/Mekong_8939250_aux.tif,9.797286987304688,16.6839599609375,good,512,512,False
Mekong_8943859,train,weak,False,False,True,True,False,True,True,True,True,True,,,data/sen1floods11/S1Weak/Mekong_8943859_S1Weak.tif,data/sen1floods11/S2Weak/Mekong_8943859_S2Weak.tif,,data/sen1floods11/S2IndexLabelWeak/Mekong_8943859_S2IndexLabelWeak.tif,data/pre_s1/Mekong_8943859_pre_s1 2.tif,data/pre_s2/Mekong_8943859_pre_s2.tif,data/aux/Mekong_8943859_aux.tif,11.429977416992188,4.926300048828125,good,512,512,False
